band,day,file,tx_sign,p_lo,p_hi,delta_power,rx_lo,rx_hi,rx_ratio,rx_ratio_clipped,log_rx_gain_per_db,delta_rx_per_db,start_snr,reports_lo,reports_hi
20m,2023-05-18,wspr_2023-05-18_20m.parquet,PA2W,27,37,10,21,99,4.714285714285714,4.714285714285714,0.1550597412411167,7.8,-15.5,40,99
20m,2023-05-18,wspr_2023-05-18_20m.parquet,UA1ZQN,37,40,3,333,87,0.26126126126126126,0.26126126126126126,-0.44741145710862007,-82.0,-14.0,9979,87
20m,2023-05-18,wspr_2023-05-18_20m.parquet,UA1ZQN,37,43,6,333,111,0.3333333333333333,0.3333333333333333,-0.18310204811135164,-37.0,-14.0,9979,111
20m,2023-05-18,wspr_2023-05-18_20m.parquet,UA1ZQN,40,43,3,87,111,1.2758620689655173,1.2758620689655173,0.08120736088591683,8.0,-14.0,87,111
20m,2023-05-19,wspr_2023-05-19_20m.parquet,AB7FB,27,37,10,56,61,1.0892857142857142,1.0892857142857142,0.008552217343816193,0.5,-18.0,175,61
20m,2023-05-19,wspr_2023-05-19_20m.parquet,DK3BI,23,33,10,97,139,1.4329896907216495,1.4329896907216495,0.035976295462730894,4.2,-14.0,1412,1205
20m,2023-05-19,wspr_2023-05-19_20m.parquet,G4GVZ,33,37,4,126,59,0.46825396825396826,0.46825396825396826,-0.18968611576143962,-16.75,-12.0,451,126
20m,2023-05-19,wspr_2023-05-19_20m.parquet,IU7RAL,33,40,7,99,64,0.6464646464646465,0.6464646464646465,-0.062319538110702566,-5.0,-23.0,1255,139
20m,2023-05-19,wspr_2023-05-19_20m.parquet,K1FQY/E,3,10,7,15,14,0.9333333333333333,0.9333333333333333,-0.009856124498135919,-0.14285714285714285,-16.0,19,14
20m,2023-05-19,wspr_2023-05-19_20m.parquet,K1FQY/E,3,13,10,15,30,2.0,2.0,0.06931471805599453,1.5,-16.0,19,147
20m,2023-05-19,wspr_2023-05-19_20m.parquet,K1FQY/E,10,13,3,14,30,2.142857142857143,2.142857142857143,0.25404668401563224,5.333333333333333,-19.0,14,147
20m,2023-05-19,wspr_2023-05-19_20m.parquet,K1FQY/E,10,17,7,14,36,2.5714285714285716,2.5714285714285716,0.1349230869772645,3.142857142857143,-19.0,14,109
20m,2023-05-19,wspr_2023-05-19_20m.parquet,K1FQY/E,10,20,10,14,37,2.642857142857143,2.642857142857143,0.09718605830289659,2.3,-19.0,14,129
20m,2023-05-19,wspr_2023-05-19_20m.parquet,K1FQY/E,13,17,4,30,36,1.2,1.2,0.04558038919848865,1.5,-18.0,147,109
20m,2023-05-19,wspr_2023-05-19_20m.parquet,K1FQY/E,13,20,7,30,37,1.2333333333333334,1.2333333333333334,0.0299600758545813,1.0,-18.0,147,129
20m,2023-05-19,wspr_2023-05-19_20m.parquet,K1FQY/E,17,20,3,36,37,1.0277777777777777,1.0277777777777777,0.009132991396038116,0.3333333333333333,-18.0,109,129
20m,2023-05-19,wspr_2023-05-19_20m.parquet,K6EAU,40,43,3,32,142,4.4375,4.4375,0.49669705160051136,36.666666666666664,-22.0,39,1560
20m,2023-05-19,wspr_2023-05-19_20m.parquet,KC1PHY,37,40,3,72,45,0.625,0.625,-0.15666787641524518,-9.0,-14.0,107,68
20m,2023-05-19,wspr_2023-05-19_20m.parquet,N5ODX,27,37,10,173,62,0.3583815028901734,0.3583815028901734,-0.10261572094526875,-11.1,-18.0,2425,254
20m,2023-05-19,wspr_2023-05-19_20m.parquet,N8NJ,27,30,3,55,272,4.945454545454545,4.945454545454545,0.5328229603545088,72.33333333333333,-15.0,71,2828
20m,2023-05-19,wspr_2023-05-19_20m.parquet,NU7B,37,40,3,24,15,0.625,0.625,-0.15666787641524518,-3.0,-20.0,24,15
20m,2023-05-19,wspr_2023-05-19_20m.parquet,OH8GKP,33,37,4,8,25,3.125,3.125,0.2848585707970912,4.25,-18.0,14,1892
20m,2023-05-19,wspr_2023-05-19_20m.parquet,PA3CJP,37,40,3,108,107,0.9907407407407407,0.9907407407407407,-0.0031007975541045203,-0.3333333333333333,-11.0,319,497
20m,2023-05-19,wspr_2023-05-19_20m.parquet,PA3CJP,37,47,10,108,141,1.3055555555555556,1.3055555555555556,0.026662866325394864,3.3,-11.0,319,370
20m,2023-05-19,wspr_2023-05-19_20m.parquet,PA3CJP,40,47,7,107,141,1.3177570093457944,1.3177570093457944,0.03941872227375174,4.857142857142857,-10.0,497,370
20m,2023-05-19,wspr_2023-05-19_20m.parquet,QK2ZAW,3,10,7,29,27,0.9310344827586207,0.9310344827586207,-0.010208423426020711,-0.2857142857142857,-20.0,29,27
20m,2023-05-19,wspr_2023-05-19_20m.parquet,VE7APF,30,37,7,33,263,7.96969696969697,7.96969696969697,0.29652092438732636,32.857142857142854,-7.0,35,5822
20m,2023-05-19,wspr_2023-05-19_20m.parquet,YO3GND,40,43,3,78,116,1.4871794871794872,1.4871794871794872,0.1322937881389243,12.666666666666666,-11.0,199,116
20m,2023-05-20,wspr_2023-05-20_20m.parquet,AJ1Z,40,43,3,64,85,1.328125,1.328125,0.0945893910435482,7.0,-12.0,64,85
20m,2023-05-20,wspr_2023-05-20_20m.parquet,DG9ME,40,43,3,84,91,1.0833333333333333,1.0833333333333333,0.026680902557845453,2.3333333333333335,-12.0,295,239
20m,2023-05-20,wspr_2023-05-20_20m.parquet,DH0NAE,30,33,3,18,12,0.6666666666666666,0.6666666666666666,-0.1351550360360548,-2.0,-24.0,48,24
20m,2023-05-20,wspr_2023-05-20_20m.parquet,EI7CLB,30,37,7,19,38,2.0,2.0,0.09902102579427789,2.7142857142857144,-18.0,53,77
20m,2023-05-20,wspr_2023-05-20_20m.parquet,F4JJD/P,27,37,10,41,32,0.7804878048780488,0.7804878048780488,-0.024783616390458122,-0.9,-11.5,56,32
20m,2023-05-20,wspr_2023-05-20_20m.parquet,KC0USO,27,30,3,14,57,4.071428571428571,4.071428571428571,0.46799797940643045,14.333333333333334,-23.0,16,65
20m,2023-05-20,wspr_2023-05-20_20m.parquet,M0RBD,30,33,3,98,69,0.7040816326530612,0.7040816326530612,-0.11695365802443751,-9.666666666666666,-17.0,360,69
20m,2023-05-20,wspr_2023-05-20_20m.parquet,N3NQP,37,40,3,75,80,1.0666666666666667,1.0666666666666667,0.02151284037919039,1.6666666666666667,-15.0,132,158
20m,2023-05-20,wspr_2023-05-20_20m.parquet,NK3H,33,37,4,69,127,1.8405797101449275,1.8405797101449275,0.15252014546533296,14.5,-13.0,97,524
20m,2023-05-20,wspr_2023-05-20_20m.parquet,NU7B,33,40,7,49,52,1.0612244897959184,1.0612244897959184,0.008489060067257258,0.42857142857142855,-20.0,65,84
20m,2023-05-20,wspr_2023-05-20_20m.parquet,PA3GHJ,30,37,7,13,134,10.307692307692308,10.307692307692308,0.3332700632127678,17.285714285714285,-19.0,13,370
20m,2023-05-20,wspr_2023-05-20_20m.parquet,VE3RRN,20,30,10,18,25,1.3888888888888888,1.3888888888888888,0.032850406697203606,0.7,-24.0,24,40
20m,2023-05-20,wspr_2023-05-20_20m.parquet,VE7WEX,33,37,4,28,24,0.8571428571428571,0.8571428571428571,-0.03853766995681459,-1.0,-10.5,28,24
20m,2023-05-20,wspr_2023-05-20_20m.parquet,W8OQ,30,37,7,87,91,1.0459770114942528,1.0459770114942528,0.00642162683746661,0.5714285714285714,-17.0,123,91
20m,2023-05-21,wspr_2023-05-21_20m.parquet,AG6NO,33,37,4,85,200,2.3529411764705883,2.3529411764705883,0.21391652751443008,28.75,-14.0,144,3081
20m,2023-05-21,wspr_2023-05-21_20m.parquet,DM8TE,30,37,7,11,15,1.3636363636363635,1.3636363636363635,0.044307846900548495,0.5714285714285714,-16.0,18,30
20m,2023-05-21,wspr_2023-05-21_20m.parquet,F4ZZZ,30,37,7,24,14,0.5833333333333334,0.5833333333333334,-0.07699950010466956,-1.4285714285714286,-3.0,24,14
20m,2023-05-21,wspr_2023-05-21_20m.parquet,HA7CS,37,47,10,29,69,2.3793103448275863,2.3793103448275863,0.08668106746107854,4.0,-8.0,32,69
20m,2023-05-21,wspr_2023-05-21_20m.parquet,IW1GFN,30,33,3,38,34,0.8947368421052632,0.8947368421052632,-0.03707521170340813,-1.3333333333333333,-17.0,56,52
20m,2023-05-21,wspr_2023-05-21_20m.parquet,K4IQJ,23,30,7,149,14,0.09395973154362416,0.09395973154362416,-0.33784128233288574,-19.285714285714285,-17.0,728,14
20m,2023-05-21,wspr_2023-05-21_20m.parquet,KE5ES,30,37,7,84,28,0.3333333333333333,0.3333333333333333,-0.15694461266687282,-8.0,-12.0,149,28
20m,2023-05-21,wspr_2023-05-21_20m.parquet,KF7YWH,37,43,6,45,105,2.3333333333333335,2.3333333333333335,0.14121631006453395,10.0,-14.0,45,179
20m,2023-05-21,wspr_2023-05-21_20m.parquet,KG6NLW,30,37,7,27,27,1.0,1.0,0.0,0.0,-22.0,45,52
20m,2023-05-21,wspr_2023-05-21_20m.parquet,KJ7JNK,33,43,10,80,45,0.5625,0.5625,-0.05753641449035618,-3.5,-16.5,160,45
20m,2023-05-21,wspr_2023-05-21_20m.parquet,KR1KZZ,30,37,7,20,44,2.2,2.2,0.11263676576632432,3.4285714285714284,-19.5,20,44
20m,2023-05-21,wspr_2023-05-21_20m.parquet,M7DIP,33,40,7,73,105,1.4383561643835616,1.4383561643835616,0.05192870128701889,4.571428571428571,-16.0,119,292
20m,2023-05-21,wspr_2023-05-21_20m.parquet,N3AGE,23,30,7,24,55,2.2916666666666665,2.2916666666666665,0.11846847926921789,4.428571428571429,-17.0,2410,165
20m,2023-05-21,wspr_2023-05-21_20m.parquet,N8PES,40,43,3,80,73,0.9125,0.9125,-0.030522397841830168,-2.3333333333333335,-18.5,80,73
20m,2023-05-21,wspr_2023-05-21_20m.parquet,NK3H,33,37,4,188,60,0.3191489361702128,0.3191489361702128,-0.2855243501519621,-32.0,-9.0,1884,60
20m,2023-05-21,wspr_2023-05-21_20m.parquet,QK2ZOL,13,17,4,16,16,1.0,1.0,0.0,0.0,-21.0,16,21
20m,2023-05-21,wspr_2023-05-21_20m.parquet,SM6VNO,33,37,4,26,31,1.1923076923076923,1.1923076923076923,0.04397266661591605,1.25,-18.0,26,31
20m,2023-05-21,wspr_2023-05-21_20m.parquet,VE7BEH,30,37,7,18,46,2.5555555555555554,2.5555555555555554,0.13403851979899004,4.0,-15.5,18,103
20m,2023-05-21,wspr_2023-05-21_20m.parquet,VE7BEH,37,43,6,46,38,0.8260869565217391,0.8260869565217391,-0.031842539460451534,-1.3333333333333333,-20.0,103,76
20m,2023-06-15,wspr_2023-06-15_20m.parquet,AH6CY,23,30,7,61,10,0.16393442622950818,0.16393442622950818,-0.25832696731132365,-7.285714285714286,-21.0,283,19
20m,2023-06-15,wspr_2023-06-15_20m.parquet,F1DZP,23,27,4,36,131,3.638888888888889,3.638888888888889,0.32291959618626037,23.75,-20.5,54,939
20m,2023-06-15,wspr_2023-06-15_20m.parquet,KD8TFR,33,40,7,119,173,1.453781512605042,1.453781512605042,0.05345258591232136,7.714285714285714,-16.5,184,366
20m,2023-06-15,wspr_2023-06-15_20m.parquet,KD8TFR,33,43,10,119,163,1.3697478991596639,1.3697478991596639,0.0314626707695233,4.4,-16.5,184,164
20m,2023-06-15,wspr_2023-06-15_20m.parquet,KD8TFR,40,43,3,173,163,0.9421965317919075,0.9421965317919075,-0.01984713123033886,-3.3333333333333335,-15.0,366,164
20m,2023-06-15,wspr_2023-06-15_20m.parquet,ON7AN,27,33,6,134,45,0.3358208955223881,0.3358208955223881,-0.1818628850300986,-14.833333333333334,-19.0,1232,79
20m,2023-06-15,wspr_2023-06-15_20m.parquet,R2BIY,30,37,7,36,107,2.9722222222222223,2.9722222222222223,0.15561569942939948,10.142857142857142,-21.0,43,301
20m,2023-06-15,wspr_2023-06-15_20m.parquet,R2BIY,37,43,6,107,33,0.308411214953271,0.308411214953271,-0.19605354549923767,-12.333333333333334,-21.0,301,43
20m,2023-06-15,wspr_2023-06-15_20m.parquet,VE7CCY,33,43,10,73,33,0.4520547945205479,0.4520547945205479,-0.07939518796819109,-4.0,-21.0,200,52
20m,2023-06-15,wspr_2023-06-15_20m.parquet,W7WKR,30,33,3,21,16,0.7619047619047619,0.7619047619047619,-0.0906445718278806,-1.6666666666666667,-16.0,797,622
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,0,3,3,28,38,1.3571428571428572,1.3571428571428572,0.1017938831837273,3.3333333333333335,-25.0,113,82
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,0,10,10,28,32,1.1428571428571428,1.1428571428571428,0.013353139262452258,0.4,-25.0,113,44
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,3,10,7,38,32,0.8421052631578947,0.8421052631578947,-0.02455003670380847,-0.8571428571428571,-18.0,82,44
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,3,13,10,38,32,0.8421052631578947,0.8421052631578947,-0.017185025692665928,-0.6,-18.0,82,50
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,10,13,3,32,32,1.0,1.0,0.0,0.0,-18.5,44,50
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,10,17,7,32,31,0.96875,0.96875,-0.004535528330654328,-0.14285714285714285,-18.5,44,44
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,10,20,10,32,24,0.75,0.75,-0.02876820724517809,-0.8,-18.5,44,27
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,13,17,4,32,31,0.96875,0.96875,-0.007937174578645075,-0.25,-17.0,50,44
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,13,20,7,32,24,0.75,0.75,-0.04109743892168299,-1.1428571428571428,-17.0,50,27
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,13,23,10,32,39,1.21875,1.21875,0.019782574332991985,0.7,-17.0,50,120
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,17,20,3,31,24,0.7741935483870968,0.7741935483870968,-0.08531112471240021,-2.3333333333333335,-19.0,44,27
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,17,23,6,31,39,1.2580645161290323,1.2580645161290323,0.038262406940750025,1.3333333333333333,-19.0,44,120
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,17,27,10,31,17,0.5483870967741935,0.5483870967741935,-0.06007738604289302,-1.4,-19.0,44,17
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,20,23,3,24,39,1.625,1.625,0.16183593859390027,5.0,-21.0,27,120
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,20,27,7,24,17,0.7083333333333334,0.7083333333333334,-0.04926292661310421,-1.0,-21.0,27,17
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,20,30,10,24,31,1.2916666666666667,1.2916666666666667,0.02559333741372007,0.7,-21.0,27,31
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,23,27,4,39,17,0.4358974358974359,0.4358974358974359,-0.2075870755183576,-5.5,-21.0,120,17
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,23,30,7,39,31,0.7948717948717948,0.7948717948717948,-0.03279634880635718,-1.1428571428571428,-21.0,120,31
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,23,33,10,39,42,1.0769230769230769,1.0769230769230769,0.007410797215372184,0.3,-21.0,120,71
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,27,30,3,17,31,1.8235294117647058,1.8235294117647058,0.20025795347631004,4.666666666666667,-20.0,17,31
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,27,33,6,17,42,2.4705882352941178,2.4705882352941178,0.15074271237119205,4.166666666666667,-20.0,17,71
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,27,37,10,17,42,2.4705882352941178,2.4705882352941178,0.09044562742271522,2.5,-20.0,17,77
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,30,33,3,31,42,1.3548387096774193,1.3548387096774193,0.101227471266074,3.6666666666666665,-21.0,31,71
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,30,37,7,31,42,1.3548387096774193,1.3548387096774193,0.04338320197117457,1.5714285714285714,-21.0,31,77
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,30,40,10,31,35,1.1290322580645162,1.1290322580645162,0.012136085700426753,0.4,-21.0,31,64
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,33,37,4,42,42,1.0,1.0,0.0,0.0,-19.0,71,77
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,33,40,7,42,35,0.8333333333333334,0.8333333333333334,-0.026045936684850658,-1.0,-19.0,71,64
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,33,43,10,42,22,0.5238095238095238,0.5238095238095238,-0.06466271649250524,-2.0,-19.0,71,30
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,37,40,3,42,35,0.8333333333333334,0.8333333333333334,-0.06077385226465153,-2.3333333333333335,-19.0,77,64
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,37,43,6,42,22,0.5238095238095238,0.5238095238095238,-0.10777119415417541,-3.3333333333333335,-19.0,77,30
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,37,47,10,42,22,0.5238095238095238,0.5238095238095238,-0.06466271649250524,-2.0,-19.0,77,22
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,40,43,3,35,22,0.6285714285714286,0.6285714285714286,-0.15476853604369928,-4.333333333333333,-17.0,64,30
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,40,47,7,35,22,0.6285714285714286,0.6285714285714286,-0.06632937259015684,-1.8571428571428572,-17.0,64,22
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,43,47,4,22,22,1.0,1.0,0.0,0.0,-17.5,30,22
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,43,53,10,22,11,0.5,0.5,-0.06931471805599453,-1.1,-17.5,30,11
20m,2023-06-15,wspr_2023-06-15_20m.parquet,YO3HOT/1,47,53,6,22,11,0.5,0.5,-0.11552453009332421,-1.8333333333333333,-17.0,22,11
20m,2023-06-19,wspr_2023-06-19_20m.parquet,2E0OUE,40,47,7,29,63,2.1724137931034484,2.1724137931034484,0.11083412805786554,4.857142857142857,-18.0,68,100
20m,2023-06-19,wspr_2023-06-19_20m.parquet,AC6RB/A,0,3,3,6,4,0.6666666666666666,0.6666666666666666,-0.1351550360360548,-0.6666666666666666,-24.0,13,10
20m,2023-06-19,wspr_2023-06-19_20m.parquet,DF4IAF,20,27,7,59,59,1.0,1.0,0.0,0.0,-14.0,137,146
20m,2023-06-19,wspr_2023-06-19_20m.parquet,IN3JIF,33,40,7,57,43,0.7543859649122807,0.7543859649122807,-0.04026445030585539,-2.0,-20.0,98,43
20m,2023-06-19,wspr_2023-06-19_20m.parquet,K1FQY,0,7,7,14,15,1.0714285714285714,1.0714285714285714,0.009856124498135917,0.14285714285714285,-22.0,28,24
20m,2023-06-19,wspr_2023-06-19_20m.parquet,K1FQY,7,13,6,15,16,1.0666666666666667,1.0666666666666667,0.010756420189595195,0.16666666666666666,-22.0,24,34
20m,2023-06-19,wspr_2023-06-19_20m.parquet,K5XL,33,37,4,407,268,0.6584766584766585,0.6584766584766585,-0.10445655123293457,-34.75,-13.0,10987,2921
20m,2023-06-19,wspr_2023-06-19_20m.parquet,KG7LXJ,37,40,3,123,3,0.024390243902439025,0.024390243902439025,-1.2378573555681027,-40.0,-13.0,174,19
20m,2023-06-19,wspr_2023-06-19_20m.parquet,KO4WYX,37,40,3,64,148,2.3125,2.3125,0.27944306346814773,28.0,-17.5,64,224
20m,2023-06-19,wspr_2023-06-19_20m.parquet,KO4WYX,37,43,6,64,116,1.8125,1.8125,0.09911785129111546,8.666666666666666,-17.5,64,325
20m,2023-06-19,wspr_2023-06-19_20m.parquet,KO4WYX,40,43,3,148,116,0.7837837837837838,0.7837837837837838,-0.0812073608859168,-10.666666666666666,-13.0,224,325
20m,2023-06-19,wspr_2023-06-19_20m.parquet,KO6AEE,30,37,7,70,58,0.8285714285714286,0.8285714285714286,-0.026864604500419942,-1.7142857142857142,-17.0,70,100
20m,2023-06-19,wspr_2023-06-19_20m.parquet,M6KNG,33,37,4,71,69,0.971830985915493,0.971830985915493,-0.007143343111014,-0.5,-16.0,71,179
20m,2023-06-19,wspr_2023-06-19_20m.parquet,MR0JBA,10,13,3,9,16,1.7777777777777777,1.7777777777777777,0.19178804830118726,2.3333333333333335,-21.0,88,100
20m,2023-06-19,wspr_2023-06-19_20m.parquet,N0RVS,30,37,7,25,23,0.92,0.92,-0.01191165841986443,-0.2857142857142857,-19.0,34,23
20m,2023-06-19,wspr_2023-06-19_20m.parquet,R2BIY,30,37,7,63,91,1.4444444444444444,1.4444444444444444,0.052532111446473906,4.0,-22.0,191,182
20m,2023-06-19,wspr_2023-06-19_20m.parquet,R2BIY,30,40,10,63,90,1.4285714285714286,1.4285714285714286,0.03566749439387324,2.7,-22.0,191,171
20m,2023-06-19,wspr_2023-06-19_20m.parquet,R2BIY,37,40,3,91,90,0.989010989010989,0.989010989010989,-0.003683278728861645,-0.3333333333333333,-21.0,182,171
20m,2023-06-19,wspr_2023-06-19_20m.parquet,R2BIY,37,43,6,91,112,1.2307692307692308,1.2307692307692308,0.03460656079637409,3.5,-21.0,182,408
20m,2023-06-19,wspr_2023-06-19_20m.parquet,R2BIY,40,43,3,90,112,1.2444444444444445,1.2444444444444445,0.07289640032160984,7.333333333333333,-19.0,171,408
20m,2023-06-19,wspr_2023-06-19_20m.parquet,WA1DZH,7,13,6,4,9,2.25,2.25,0.1351550360360548,0.8333333333333334,-22.0,17,27
20m,2023-06-19,wspr_2023-06-19_20m.parquet,WA9ZPM,30,33,3,105,108,1.0285714285714285,1.0285714285714285,0.009390292322232074,1.0,-17.0,325,108
20m,2023-06-19,wspr_2023-06-19_20m.parquet,WW4ET,30,37,7,105,173,1.6476190476190475,1.6476190476190475,0.0713330349057508,9.714285714285714,-18.0,183,375
20m,2023-06-20,wspr_2023-06-20_20m.parquet,0W0HWJ,20,30,10,12,14,1.1666666666666667,1.1666666666666667,0.015415067982725836,0.2,-20.0,16,14
20m,2023-06-20,wspr_2023-06-20_20m.parquet,2E0HYX,30,33,3,64,150,2.34375,2.34375,0.2839174035788613,28.666666666666668,-20.0,255,953
20m,2023-06-20,wspr_2023-06-20_20m.parquet,AC6RB/A,0,3,3,4,3,0.75,0.75,-0.09589402415059363,-0.3333333333333333,-23.5,10,13
20m,2023-06-20,wspr_2023-06-20_20m.parquet,G8LDJ,30,37,7,136,179,1.3161764705882353,1.3161764705882353,0.039247274300671854,6.142857142857143,-12.0,1244,1863
20m,2023-06-20,wspr_2023-06-20_20m.parquet,K1FQY,7,13,6,17,25,1.4705882352941178,1.4705882352941178,0.06427708013533079,1.3333333333333333,-21.0,33,64
20m,2023-06-20,wspr_2023-06-20_20m.parquet,K5XL,33,37,4,290,376,1.296551724137931,1.296551724137931,0.06492705510234369,21.5,-14.0,5393,8793
20m,2023-06-20,wspr_2023-06-20_20m.parquet,KN6KTX,40,50,10,51,54,1.0588235294117647,1.0588235294117647,0.005715841383994862,0.3,-19.0,51,87
20m,2023-06-20,wspr_2023-06-20_20m.parquet,N5AQM,27,37,10,74,94,1.2702702702702702,1.2702702702702702,0.023922968906583405,2.0,-17.0,141,202
20m,2023-06-20,wspr_2023-06-20_20m.parquet,R2BIY,30,37,7,44,74,1.6818181818181819,1.6818181818181819,0.0742679227551298,4.285714285714286,-24.0,64,138
20m,2023-06-20,wspr_2023-06-20_20m.parquet,R2BIY,30,40,10,44,95,2.159090909090909,2.159090909090909,0.07696872576822797,5.1,-24.0,64,198
20m,2023-06-20,wspr_2023-06-20_20m.parquet,R2BIY,37,40,3,74,95,1.2837837837837838,1.2837837837837838,0.08327059946545702,7.0,-19.5,138,198
20m,2023-06-20,wspr_2023-06-20_20m.parquet,R2BIY,37,43,6,74,86,1.162162162162162,1.162162162162162,0.025047033841556317,2.0,-19.5,138,127
20m,2023-06-20,wspr_2023-06-20_20m.parquet,R2BIY,40,43,3,95,86,0.9052631578947369,0.9052631578947369,-0.03317653178234435,-3.0,-19.0,198,127
20m,2023-06-20,wspr_2023-06-20_20m.parquet,UA1ZQN,33,37,4,37,152,4.108108108108108,4.108108108108108,0.35324065205051297,28.75,-14.0,110,1352
20m,2023-06-21,wspr_2023-06-21_20m.parquet,0Q0EHK,17,20,3,21,19,0.9047619047619048,0.9047619047619048,-0.03336115285232751,-0.6666666666666666,-21.0,21,19
20m,2023-06-21,wspr_2023-06-21_20m.parquet,0Q0NTX,47,57,10,40,33,0.825,0.825,-0.019237189264745613,-0.7,-21.0,98,74
20m,2023-06-21,wspr_2023-06-21_20m.parquet,AF5GM,37,43,6,171,135,0.7894736842105263,0.7894736842105263,-0.03939812967737173,-6.0,-13.0,450,344
20m,2023-06-21,wspr_2023-06-21_20m.parquet,AJ1Z,37,43,6,154,282,1.8311688311688312,1.8311688311688312,0.10082574475408074,21.333333333333332,-17.0,1009,3000
20m,2023-06-21,wspr_2023-06-21_20m.parquet,DB1NN,30,33,3,88,197,2.2386363636363638,2.2386363636363638,0.2686223047532607,36.333333333333336,-17.0,204,1596
20m,2023-06-21,wspr_2023-06-21_20m.parquet,DF4EU,20,23,3,204,198,0.9705882352941176,0.9705882352941176,-0.009950987716560387,-2.0,-17.0,4375,2223
20m,2023-06-21,wspr_2023-06-21_20m.parquet,DM8TE,37,43,6,39,92,2.358974358974359,2.358974358974359,0.143037821819899,8.833333333333334,-8.0,39,152
20m,2023-06-21,wspr_2023-06-21_20m.parquet,EU2OO,40,43,3,97,89,0.9175257731958762,0.9175257731958762,-0.02869153625708101,-2.6666666666666665,-12.0,153,193
20m,2023-06-21,wspr_2023-06-21_20m.parquet,KD9VLZ,30,37,7,161,171,1.062111801242236,1.062111801242236,0.008608455931170964,1.4285714285714286,-18.0,1088,617
20m,2023-06-21,wspr_2023-06-21_20m.parquet,N5AQM,27,37,10,87,172,1.9770114942528736,1.9770114942528736,0.06815863581588694,8.5,-18.0,132,541
20m,2023-06-21,wspr_2023-06-21_20m.parquet,ON3GMB,20,27,7,64,91,1.421875,1.421875,0.05028234616531117,3.857142857142857,-11.0,192,287
20m,2023-06-21,wspr_2023-06-21_20m.parquet,R2BIY,30,37,7,38,119,3.1315789473684212,3.1315789473684212,0.1630767619121634,11.571428571428571,-21.0,64,303
20m,2023-06-21,wspr_2023-06-21_20m.parquet,R2BIY,30,40,10,38,115,3.026315789473684,3.026315789473684,0.11073459686368643,7.7,-21.0,64,251
20m,2023-06-21,wspr_2023-06-21_20m.parquet,R2BIY,37,40,3,119,115,0.9663865546218487,0.9663865546218487,-0.011397121582759769,-1.3333333333333333,-20.0,303,251
20m,2023-06-21,wspr_2023-06-21_20m.parquet,R2BIY,37,43,6,119,106,0.8907563025210085,0.8907563025210085,-0.019280733166577028,-2.1666666666666665,-20.0,303,172
20m,2023-06-21,wspr_2023-06-21_20m.parquet,R2BIY,40,43,3,115,106,0.9217391304347826,0.9217391304347826,-0.027164344750394306,-3.0,-18.0,251,172
20m,2023-06-21,wspr_2023-06-21_20m.parquet,W5CPU,37,47,10,56,105,1.875,1.875,0.06286086594223741,4.9,-8.0,89,105
